No.,Time,,Time 1,Time 2,Delay
3184,"93,304,318",,"93,304,318","9,330,434",
3185,"9,330,434",,"9,330,434","93,319,689",
3186,"93,319,689",,"93,319,689","93,319,724",
3187,"93,319,724",,"93,319,724","9,331,987",
3188,"9,331,987",,"9,331,987","93,319,898",
3189,"93,319,898",,"93,319,898","93,319,964",
3190,"93,319,964",,"93,319,964","93,319,992",
3191,"93,319,992",,"93,319,992","93,320,058",
3192,"93,320,058",,"93,320,058","93,320,082",
3193,"93,320,082",,"93,320,082","93,320,144",
3194,"93,320,144",,"93,320,144","93,320,167",
3195,"93,320,167",,"93,320,167","94,302,791",
3196,"94,302,791",,"94,302,791","94,302,837",
3197,"94,302,837",,"94,302,837","94,302,874",
3198,"94,302,874",,"94,302,874","94,302,888",
3199,"94,302,888",,"94,302,888","94,317,782",
3200,"94,317,782",,"94,317,782","94,317,814",
3201,"94,317,814",,"94,317,814","94,317,852",
3202,"94,317,852",,"94,317,852","94,317,866",
3203,"94,317,866",,"94,317,866","943,179",
3204,"943,179",,"943,179","94,317,913",
3205,"94,317,913",,"94,317,913","94,317,949",
3206,"94,317,949",,"94,317,949","94,317,963",
3207,"94,317,963",,"94,317,963","94,318,001",
3208,"94,318,001",,"94,318,001","94,318,017",
3209,"94,318,017",,"94,318,017","94,318,051",
3210,"94,318,051",,"94,318,051","94,318,067",
3211,"94,318,067",,"94,318,067","94,318,104",
3212,"94,318,104",,"94,318,104","94,318,117",
3213,"94,318,117",,"94,318,117","94,318,152",
3214,"94,318,152",,"94,318,152","94,318,165",
3215,"94,318,165",,"94,318,165","94,318,196",
3216,"94,318,196",,"94,318,196","94,318,209",
3217,"94,318,209",,"94,318,209","94,318,256",
3218,"94,318,256",,"94,318,256","9,431,827",
3219,"9,431,827",,"9,431,827","94,318,302",
3220,"94,318,302",,"94,318,302","94,318,315",
3221,"94,318,315",,"94,318,315","94,318,353",
3222,"94,318,353",,"94,318,353","94,318,368",
3223,"94,318,368",,"94,318,368","94,318,397",
3224,"94,318,397",,"94,318,397","94,318,409",
3225,"94,318,409",,"94,318,409","94,332,805",
3226,"94,332,805",,"94,332,805","94,332,847",
3227,"94,332,847",,"94,332,847","94,332,917",
3228,"94,332,917",,"94,332,917","94,332,946",
3229,"94,332,946",,"94,332,946","94,332,983",
3230,"94,332,983",,"94,332,983","94,332,996",
3231,"94,332,996",,"94,332,996","94,333,035",
3232,"94,333,035",,"94,333,035","9,433,305",
3233,"9,433,305",,"9,433,305","9,433,309",
3234,"9,433,309",,"9,433,309","94,333,103",
3235,"94,333,103",,"94,333,103","94,333,138",
3236,"94,333,138",,"94,333,138","94,333,155",
3237,"94,333,155",,"94,333,155","94,333,207",
3238,"94,333,207",,"94,333,207","94,333,219",
3239,"94,333,219",,"94,333,219","95,316,892",
3240,"95,316,892",,"95,316,892","95,316,934",
3241,"95,316,934",,"95,316,934","95,317,006",
3242,"95,317,006",,"95,317,006","95,317,032",
3243,"95,317,032",,"95,317,032","9,533,181",
3244,"9,533,181",,"9,533,181","95,331,851",
3245,"95,331,851",,"95,331,851","95,331,923",
3246,"95,331,923",,"95,331,923","95,331,951",
3247,"95,331,951",,"95,331,951","95,332,019",
3248,"95,332,019",,"95,332,019","95,332,045",
3249,"95,332,045",,"95,332,045","95,332,111",
3250,"95,332,111",,"95,332,111","95,332,135",
3251,"95,332,135",,"95,332,135","95,332,213",
3252,"95,332,213",,"95,332,213","95,332,236",
3253,"95,332,236",,"95,332,236","95,332,298",
3254,"95,332,298",,"95,332,298","95,332,322",
3255,"95,332,322",,"95,332,322","95,332,388",
3256,"95,332,388",,"95,332,388","95,332,412",
3257,"95,332,412",,"95,332,412","95,332,475",
3258,"95,332,475",,"95,332,475","95,332,498",
3259,"95,332,498",,"95,332,498","95,332,565",
3260,"95,332,565",,"95,332,565","95,332,591",
3261,"95,332,591",,"95,332,591","9,533,266",
3262,"9,533,266",,"9,533,266","95,332,686",
3263,"95,332,686",,"95,332,686","95,347,849",
3264,"95,347,849",,"95,347,849","95,347,891",
3265,"95,347,891",,"95,347,891","95,348,014",
3266,"95,348,014",,"95,348,014","95,348,043",
3267,"95,348,043",,"95,348,043","96,330,872",
3268,"96,330,872",,"96,330,872","96,330,899",
3269,"96,330,899",,"96,330,899","96,346,192",
3270,"96,346,192",,"96,346,192","96,346,238",
3271,"96,346,238",,"96,346,238","96,346,328",
3272,"96,346,328",,"96,346,328","96,346,348",
3273,"96,346,348",,"96,346,348","96,346,385",
3274,"96,346,385",,"96,346,385","96,346,404",
3275,"96,346,404",,"96,346,404","96,346,513",
3276,"96,346,513",,"96,346,513","96,346,533",
3277,"96,346,533",,"96,346,533","96,361,968",
3278,"96,361,968",,"96,361,968","96,361,994",
3279,"96,361,994",,"96,361,994","96,362,056",
3280,"96,362,056",,"96,362,056","96,362,073",
3281,"96,362,073",,"96,362,073","96,782,192",
3282,"96,782,192",,"96,782,192","9,678,222",
3283,"9,678,222",,"9,678,222","96,782,384",
3284,"96,782,384",,"96,782,384","96,782,401",
3285,"96,782,401",,"96,782,401","96,798,043",
3286,"96,798,043",,"96,798,043","96,798,078",
3287,"96,798,078",,"96,798,078","96,798,364",
3288,"96,798,364",,"96,798,364","96,798,381",
3289,"96,798,381",,"96,798,381","96,832,046",
3290,"96,832,046",,"96,832,046","96,832,052",
3291,"96,832,052",,"96,832,052","9,683,208",
3292,"9,683,208",,"9,683,208","96,832,093",
3293,"96,832,093",,"96,832,093","96,832,164",
3294,"96,832,164",,"96,832,164","96,832,178",
3295,"96,832,178",,"96,832,178","96,832,261",
3296,"96,832,261",,"96,832,261","96,832,277",
3297,"96,832,277",,"96,832,277","97,343,932",
3298,"97,343,932",,"97,343,932","97,343,964",
3299,"97,343,964",,"97,343,964","97,359,924",
3300,"97,359,924",,"97,359,924","97,359,957",
3301,"97,359,957",,"97,359,957","97,359,996",
3302,"97,359,996",,"97,359,996","97,360,014",
3303,"97,360,014",,"97,360,014","97,360,081",
3304,"97,360,081",,"97,360,081","97,360,097",
3305,"97,360,097",,"97,360,097","97,360,164",
3306,"97,360,164",,"97,360,164","9,736,018",
3307,"9,736,018",,"9,736,018","97,375,919",
3308,"97,375,919",,"97,375,919","97,375,948",
3309,"97,375,948",,"97,375,948","97,375,987",
3310,"97,375,987",,"97,375,987","97,376",
3311,"97,376",,"97,376","97,376,039",
3312,"97,376,039",,"97,376,039","97,376,053",
3313,"97,376,053",,"97,376,053","97,376,089",
3314,"97,376,089",,"97,376,089","97,376,103",
3315,"97,376,103",,"97,376,103","97,376,143",
3316,"97,376,143",,"97,376,143","9,737,616",
3317,"9,737,616",,"9,737,616","97,376,198",
3318,"97,376,198",,"97,376,198","97,376,212",
3319,"97,376,212",,"97,376,212","97,376,251",
3320,"97,376,251",,"97,376,251","97,376,265",
3321,"97,376,265",,"97,376,265","97,825,241",
3322,"97,825,241",,"97,825,241","97,825,268",
3323,"97,825,268",,"97,825,268","97,825,945",
3324,"97,825,945",,"97,825,945","97,825,974",
3325,"97,825,974",,"97,825,974","98,358,012",
3326,"98,358,012",,"98,358,012","98,358,057",
3327,"98,358,057",,"98,358,057","98,373,988",
3328,"98,373,988",,"98,373,988","9,837,403",
3329,"9,837,403",,"9,837,403","9,837,407",
3330,"9,837,407",,"9,837,407","98,374,086",
3331,"98,374,086",,"98,374,086","98,374,123",
3332,"98,374,123",,"98,374,123","98,374,138",
3333,"98,374,138",,"98,374,138","98,374,179",
3334,"98,374,179",,"98,374,179","98,374,194",
3335,"98,374,194",,"98,374,194","9,837,424",
3336,"9,837,424",,"9,837,424","98,374,257",
3337,"98,374,257",,"98,374,257","98,374,298",
3338,"98,374,298",,"98,374,298","98,374,313",
3339,"98,374,313",,"98,374,313","9,837,436",
3340,"9,837,436",,"9,837,436","98,374,378",
3341,"98,374,378",,"98,374,378","98,374,412",
3342,"98,374,412",,"98,374,412","98,374,427",
3343,"98,374,427",,"98,374,427","98,374,468",
3344,"98,374,468",,"98,374,468","98,374,482",
3345,"98,374,482",,"98,374,482","98,374,519",
3346,"98,374,519",,"98,374,519","98,374,533",
3347,"98,374,533",,"98,374,533","98,374,567",
3348,"98,374,567",,"98,374,567","98,374,583",
3349,"98,374,583",,"98,374,583","9,837,462",
3350,"9,837,462",,"9,837,462","98,374,635",
3351,"98,374,635",,"98,374,635","98,374,677",
3352,"98,374,677",,"98,374,677","98,374,694",
3353,"98,374,694",,"98,374,694","98,390,105",
3354,"98,390,105",,"98,390,105","98,390,138",
3355,"98,390,138",,"98,390,138","98,390,179",
3356,"98,390,179",,"98,390,179","98,390,194",
3357,"98,390,194",,"98,390,194","98,390,232",
3358,"98,390,232",,"98,390,232","98,390,248",
3359,"98,390,248",,"98,390,248","98,390,509",
3360,"98,390,509",,"98,390,509","9,839,053",
3361,"9,839,053",,"9,839,053","98,390,571",
3362,"98,390,571",,"98,390,571","98,390,586",
3363,"98,390,586",,"98,390,586","98,390,662",
3364,"98,390,662",,"98,390,662","98,390,677",
3365,"98,390,677",,"98,390,677","98,824,183",
3366,"98,824,183",,"98,824,183","9,882,431",
3367,"9,882,431",,"9,882,431","99,189,313",
3368,"99,189,313",,"99,189,313","99,189,471",
3369,"99,189,471",,"99,189,471","99,189,644",
3370,"99,189,644",,"99,189,644","99,189,807",
3371,"99,189,807",,"99,189,807","99,372,091",
3372,"99,372,091",,"99,372,091","99,372,135",
3373,"99,372,135",,"99,372,135","99,387,084",
3374,"99,387,084",,"99,387,084","99,387,126",
3375,"99,387,126",,"99,387,126","99,387,228",
3376,"99,387,228",,"99,387,228","99,387,256",
3377,"99,387,256",,"99,387,256","99,387,333",
3378,"99,387,333",,"99,387,333","9,938,736",
3379,"9,938,736",,"9,938,736","99,387,427",
3380,"99,387,427",,"99,387,427","9,938,745",
3381,"9,938,745",,"9,938,745","99,387,512",
3382,"99,387,512",,"99,387,512","99,387,536",
3383,"99,387,536",,"99,387,536","99,387,604",
3384,"99,387,604",,"99,387,604","99,387,627",
3385,"99,387,627",,"99,387,627","99,387,695",
3386,"99,387,695",,"99,387,695","99,387,718",
3387,"99,387,718",,"99,387,718","99,387,786",
3388,"99,387,786",,"99,387,786","99,387,821",
3389,"99,387,821",,"99,387,821","9,938,789",
3390,"9,938,789",,"9,938,789","99,387,915",
3391,"99,387,915",,"99,387,915","99,387,984",
3392,"99,387,984",,"99,387,984","9,938,801",
3393,"9,938,801",,"9,938,801","99,388,074",
3394,"99,388,074",,"99,388,074","99,388,098",
3395,"99,388,098",,"99,388,098","99,388,163",
3396,"99,388,163",,"99,388,163","99,388,187",
3397,"99,388,187",,"99,388,187","99,388,251",
3398,"99,388,251",,"99,388,251","99,388,275",
3399,"99,388,275",,"99,388,275","99,404,652",
3400,"99,404,652",,"99,404,652","99,404,695",
3401,"99,404,695",,"99,404,695","99,404,818",
3402,"99,404,818",,"99,404,818","99,404,847",
3403,"99,404,847",,"99,404,847","99,405,054",
3404,"99,405,054",,"99,405,054","99,405,079",
3405,"99,405,079",,"99,405,079","100,387,268",
3406,"100,387,268",,"100,387,268","100,387,296",
3407,"100,387,296",,"100,387,296","100,387,336",
3408,"100,387,336",,"100,387,336","100,387,351",
3409,"100,387,351",,"100,387,351","100,401,074",
3410,"100,401,074",,"100,401,074","100,401,102",
3411,"100,401,102",,"100,401,102","100,401,142",
3412,"100,401,142",,"100,401,142","100,401,158",
3413,"100,401,158",,"100,401,158","100,401,194",
3414,"100,401,194",,"100,401,194","10,040,121",
3415,"10,040,121",,"10,040,121","100,401,251",
3416,"100,401,251",,"100,401,251","100,401,266",
3417,"100,401,266",,"100,401,266","100,401,303",
3418,"100,401,303",,"100,401,303","10,040,132",
3419,"10,040,132",,"10,040,132","100,401,368",
3420,"100,401,368",,"100,401,368","100,401,384",
3421,"100,401,384",,"100,401,384","100,401,473",
3422,"100,401,473",,"100,401,473","10,040,149",
3423,"10,040,149",,"10,040,149","100,417,898",
3424,"100,417,898",,"100,417,898","100,417,924",
3425,"100,417,924",,"100,417,924","100,417,971",
3426,"100,417,971",,"100,417,971","100,417,991",
3427,"100,417,991",,"100,417,991","101,400,142",
3428,"101,400,142",,"101,400,142","101,400,184",
3429,"101,400,184",,"101,400,184","10,141,515",
3430,"10,141,515",,"10,141,515","101,415,181",
3431,"101,415,181",,"101,415,181","101,415,218",
3432,"101,415,218",,"101,415,218","101,415,232",
3433,"101,415,232",,"101,415,232","10,141,527",
3434,"10,141,527",,"10,141,527","101,415,283",
3435,"101,415,283",,"101,415,283","101,415,321",
3436,"101,415,321",,"101,415,321","101,415,333",
3437,"101,415,333",,"101,415,333","101,415,372",
3438,"101,415,372",,"101,415,372","101,415,388",
3439,"101,415,388",,"101,415,388","101,415,419",
3440,"101,415,419",,"101,415,419","101,415,435",
3441,"101,415,435",,"101,415,435","101,415,467",
3442,"101,415,467",,"101,415,467","101,415,482",
3443,"101,415,482",,"101,415,482","101,432,157",
3444,"101,432,157",,"101,432,157","101,432,189",
3445,"101,432,189",,"101,432,189","101,432,267",
3446,"101,432,267",,"101,432,267","101,432,286",
3447,"101,432,286",,"101,432,286","101,794,437",
3448,"101,794,437",,"101,794,437","101,794,478",
3449,"101,794,478",,"101,794,478","101,794,736",
3450,"101,794,736",,"101,794,736","101,794,762",
3451,"101,794,762",,"101,794,762","101,806,539",
3452,"101,806,539",,"101,806,539","101,806,575",
3453,"101,806,575",,"101,806,575","101,806,845",
3454,"101,806,845",,"101,806,845","101,806,869",
3455,"101,806,869",,"101,806,869","101,840,335",
3456,"101,840,335",,"101,840,335","101,840,362",
3457,"101,840,362",,"101,840,362","101,840,366",
3458,"101,840,366",,"101,840,366","10,184,038",
3459,"10,184,038",,"10,184,038","101,840,471",
3460,"101,840,471",,"101,840,471","101,840,486",
3461,"101,840,486",,"101,840,486","101,840,568",
3462,"101,840,568",,"101,840,568","101,840,584",
3463,"101,840,584",,"101,840,584","102,189,173",
3464,"102,189,173",,"102,189,173","102,189,412",
3465,"102,189,412",,"102,189,412","102,189,499",
3466,"102,189,499",,"102,189,499","10,218,958",
3467,"10,218,958",,"10,218,958","1,024,142",
3468,"1,024,142",,"1,024,142","102,414,256",
3469,"102,414,256",,"102,414,256","102,414,292",
3470,"102,414,292",,"102,414,292","102,414,307",
3471,"102,414,307",,"102,414,307","10,242,918",
3472,"10,242,918",,"10,242,918","102,429,217",
3473,"102,429,217",,"102,429,217","102,429,333",
3474,"102,429,333",,"102,429,333","102,429,386",
3475,"102,429,386",,"102,429,386","102,429,451",
3476,"102,429,451",,"102,429,451","102,429,478",
3477,"102,429,478",,"102,429,478","102,429,591",
3478,"102,429,591",,"102,429,591","102,429,618",
3479,"102,429,618",,"102,429,618","102,446,197",
3480,"102,446,197",,"102,446,197","102,446,241",
3481,"102,446,241",,"102,446,241","102,446,344",
3482,"102,446,344",,"102,446,344","102,446,371",
3483,"102,446,371",,"102,446,371","102,824,222",
3484,"102,824,222",,"102,824,222","102,824,411",
3485,"102,824,411",,"102,824,411","103,429,249",
3486,"103,429,249",,"103,429,249","103,429,293",
3487,"103,429,293",,"103,429,293","10,344,342",
3488,"10,344,342",,"10,344,342","103,443,462",
3489,"103,443,462",,"103,443,462","103,443,498",
3490,"103,443,498",,"103,443,498","103,443,512",
3491,"103,443,512",,"103,443,512","103,443,572",
3492,"103,443,572",,"103,443,572","103,443,588",
3493,"103,443,588",,"103,443,588","103,443,628",
3494,"103,443,628",,"103,443,628","103,443,641",
3495,"103,443,641",,"103,443,641","103,443,696",
3496,"103,443,696",,"103,443,696","103,443,712",
3497,"103,443,712",,"103,443,712","103,443,746",
3498,"103,443,746",,"103,443,746","103,443,762",
3499,"103,443,762",,"103,443,762","103,443,798",
3500,"103,443,798",,"103,443,798","103,443,812",
3501,"103,443,812",,"103,443,812","103,443,847",
3502,"103,443,847",,"103,443,847","10,344,386",
3503,"10,344,386",,"10,344,386","103,443,895",
3504,"103,443,895",,"103,443,895","103,443,908",
3505,"103,443,908",,"103,443,908","103,459,228",
3506,"103,459,228",,"103,459,228","103,459,267",
3507,"103,459,267",,"103,459,267","103,459,325",
3508,"103,459,325",,"103,459,325","103,459,338",
3509,"103,459,338",,"103,459,338","103,459,376",
3510,"103,459,376",,"103,459,376","103,459,389",
3511,"103,459,389",,"103,459,389","103,459,426",
3512,"103,459,426",,"103,459,426","103,459,438",
3513,"103,459,438",,"103,459,438","103,459,476",
3514,"103,459,476",,"103,459,476","103,459,493",
3515,"103,459,493",,"103,459,493","103,459,527",
3516,"103,459,527",,"103,459,527","10,345,954",
3517,"10,345,954",,"10,345,954","103,459,575",
3518,"103,459,575",,"103,459,575","103,459,588",
3519,"103,459,588",,"103,459,588","104,443,317",
3520,"104,443,317",,"104,443,317","104,443,355",
3521,"104,443,355",,"104,443,355","104,457,386",
3522,"104,457,386",,"104,457,386","104,457,424",
3523,"104,457,424",,"104,457,424","104,457,526",
3524,"104,457,526",,"104,457,526","10,445,755",
3525,"10,445,755",,"10,445,755","104,457,599",
3526,"104,457,599",,"104,457,599","104,457,621",
3527,"104,457,621",,"104,457,621","104,457,716",
3528,"104,457,716",,"104,457,716","104,457,739",
3529,"104,457,739",,"104,457,739","10,445,779",
3530,"10,445,779",,"10,445,779","104,457,811",
3531,"104,457,811",,"104,457,811","104,457,868",
3532,"104,457,868",,"104,457,868","104,457,889",
3533,"104,457,889",,"104,457,889","104,458,091",
3534,"104,458,091",,"104,458,091","104,458,113",
3535,"104,458,113",,"104,458,113","104,473,284",
3536,"104,473,284",,"104,473,284","104,473,314",
3537,"104,473,314",,"104,473,314","104,473,379",
3538,"104,473,379",,"104,473,379","104,473,395",
3539,"104,473,395",,"104,473,395","10,518,944",
3540,"10,518,944",,"10,518,944","105,189,699",
3541,"105,189,699",,"105,189,699","105,189,851",
3542,"105,189,851",,"105,189,851","105,189,948",
3543,"105,189,948",,"105,189,948","105,456,342",
3544,"105,456,342",,"105,456,342","105,456,385",
3545,"105,456,385",,"105,456,385","105,456,454",
3546,"105,456,454",,"105,456,454","105,456,479",
3547,"105,456,479",,"105,456,479","105,471,343",
3548,"105,471,343",,"105,471,343","105,471,383",
3549,"105,471,383",,"105,471,383","105,471,457",
3550,"105,471,457",,"105,471,457","105,471,485",
3551,"105,471,485",,"105,471,485","105,471,549",
3552,"105,471,549",,"105,471,549","105,471,574",
3553,"105,471,574",,"105,471,574","105,471,638",
3554,"105,471,638",,"105,471,638","105,471,663",
3555,"105,471,663",,"105,471,663","10,547,173",
3556,"10,547,173",,"10,547,173","105,471,754",
3557,"105,471,754",,"105,471,754","10,547,182",
3558,"10,547,182",,"10,547,182","105,471,847",
3559,"105,471,847",,"105,471,847","105,471,914",
3560,"105,471,914",,"105,471,914","10,547,194",
3561,"10,547,194",,"10,547,194","105,472,004",
3562,"105,472,004",,"105,472,004","105,472,028",
3563,"105,472,028",,"105,472,028","105,472,094",
3564,"105,472,094",,"105,472,094","105,472,119",
3565,"105,472,119",,"105,472,119","105,472,182",
3566,"105,472,182",,"105,472,182","105,472,209",
3567,"105,472,209",,"105,472,209","105,472,288",
3568,"105,472,288",,"105,472,288","105,472,316",
3569,"105,472,316",,"105,472,316","105,472,414",
3570,"105,472,414",,"105,472,414","10,547,244",
3571,"10,547,244",,"10,547,244","105,487,355",
3572,"105,487,355",,"105,487,355","105,487,395",
3573,"105,487,395",,"105,487,395","105,487,519",
3574,"105,487,519",,"105,487,519","105,487,549",
3575,"105,487,549",,"105,487,549","106,470,405",
3576,"106,470,405",,"106,470,405","106,470,444",
3577,"106,470,444",,"106,470,444","10,648,545",
3578,"10,648,545",,"10,648,545","106,485,492",
